100,2730.25
100,2851.03
100,2973.83
100,3104.95
100,3231.89
100,3358.90
100,3477.05
100,3564.00
100,3601.44
100,3635.48
100,3654.75
100,3653.19
100,3719.09
100,3755.40
100,3727.40
100,3743.22
100,3704.85
100,3669.50
100,3699.36
100,3688.00
100,3724.39
100,3746.25
100,3752.11
100,3744.85
100,3732.97
100,3704.39
100,3727.17
100,3707.14
100,3735.99
100,3763.64
100,3742.51
100,3770.74
100,3753.05
100,3775.72
100,3798.67
100,3797.71
100,3790.03
100,3800.60
100,3855.30
100,3816.79
100,3810.98
100,3809.52
100,3829.22
100,3782.15
100,3796.27
100,3783.10
100,3799.87
100,3781.67
100,3801.32
100,3800.60
100,3792.19
100,3830.19
100,3807.83
100,3818.74
100,3817.52
100,3839.26
100,3780.72
100,3768.13
100,3782.15
100,3819.47
100,3800.60
100,3782.15
100,3810.25
100,3793.15
100,3801.32
100,3821.41
100,3827.75
100,3790.99
100,3809.52
100,3772.40
100,3783.82
100,3773.35
100,3781.19
100,3813.16
100,3810.98
100,3780.96
100,3781.67
100,3790.75
100,3761.52
100,3799.15
100,3801.32
100,3790.27
100,3789.55
100,3810.49
100,3839.75
100,3819.22
100,3789.55
100,3856.78
100,3830.19
100,3808.07
150,3818.98
150,3868.72
150,3842.21
150,3908.79
150,3991.22
150,4156.28
150,4252.30
150,4409.82
150,4550.28
150,4615.38
150,4761.53
150,4824.70
150,4954.58
150,5170.18
150,5277.97
150,5354.75
150,5550.93
150,5523.84
150,5535.06
150,5551.96
150,5653.44
150,5656.11
150,5770.34
150,5768.68
150,5656.64
150,5788.71
150,5791.51
150,5676.98
150,5746.03
150,5762.03
150,5758.71
150,5790.95
150,5790.39
150,5767.57
150,5761.47
150,5738.33
150,5807.76
150,5748.78
150,5786.48
150,5790.95
150,5790.39
150,5783.69
150,5832.04
150,5791.51
150,5767.57
150,5716.46
150,5789.27
150,5787.04
150,5762.03
150,5805.52
150,5762.58
150,5674.83
150,5807.20
150,5760.92
150,5739.43
150,5743.83
150,5762.58
150,5764.24
150,5788.71
150,5805.52
150,5802.15
150,5764.24
150,5737.23
150,5780.35
150,5765.35
150,5748.23
150,5782.58
150,5734.49
150,5743.83
150,5743.28
150,5787.04
150,5763.14
150,5749.33
150,5787.60
150,5737.23
150,5855.94
150,5699.09
150,5691.52
150,5812.26
150,5738.33
150,5703.96
150,5788.15
150,5759.82
150,5788.15
150,5794.86
150,5784.81
150,5803.27
150,5807.20
150,5724.10
150,5719.73
150,5723.55
150,5741.63
150,5803.27
150,5834.31
150,5789.27
150,5784.25
150,5716.46
150,5726.28
150,5759.82
150,5825.81
200,5783.13
200,5705.05
200,5850.23
200,5934.13
200,6012.02
200,6107.49
200,6222.78
200,6376.20
200,6459.95
200,6481.58
200,6779.66
200,6865.77
200,6971.07
200,7168.46
200,7272.73
200,7374.63
200,7443.25
200,7460.83
200,7582.46
200,7565.25
200,7515.97
200,7644.29
200,7707.13
200,7714.07
200,7636.50
200,7636.50
200,7515.97
200,7838.01
200,7646.23
200,7725.98
200,7721.01
200,7662.84
200,7755.95
200,7739.94
200,7643.31
200,7834.94
200,7711.09
200,7671.65
200,7673.62
200,7675.58
200,7747.93
200,7636.50
200,7680.49
200,7678.53
200,7742.93
200,7721.01
200,7797.27
200,7721.01
200,7720.02
200,7635.53
200,7670.67
200,7742.93
200,7750.94
200,7633.59
200,7638.45
200,7705.15
200,7666.75
200,7747.93
200,7671.65
200,7710.10
200,7684.43
200,7671.65
200,7670.67
200,7675.58
200,7597.82
200,7673.62
200,7525.40
200,7678.53
200,7781.09
200,7636.50
200,7673.62
200,7787.15
200,7744.93
200,7738.94
200,7803.36
200,7746.93
200,7669.69
200,7788.16
200,7876.08
200,7635.53
200,7626.80
200,7669.69
200,7765.98
200,7669.69
200,7674.60
200,7781.09
200,7764.98
200,7717.04
200,7597.82
200,7739.94
200,7806.40
200,7749.94
200,7830.85
200,7799.30
200,7859.58
200,7710.10
200,7759.96
200,7650.13
200,7759.96
200,7716.05
250,7711.09
250,7716.05
250,7836.99
250,7761.97
250,8000.00
250,7996.80
250,8016.03
250,8259.91
250,8121.28
250,8459.04
250,8646.78
250,8745.08
250,8995.50
250,9062.08
250,9177.12
250,9279.31
250,9532.89
250,9413.24
250,9408.81
250,9423.59
250,9419.15
250,9425.07
250,9408.81
250,9404.39
250,9522.30
250,9570.90
250,9287.93
250,9540.47
250,9375.00
250,9395.55
250,9398.50
250,9426.55
250,9321.11
250,9523.81
250,9532.89
250,9339.97
250,9640.10
250,9441.38
250,9629.27
250,9448.82
250,9630.82
250,9459.25
250,9519.28
250,9444.36
250,9511.73
250,9514.75
250,9526.83
250,9334.16
250,9286.49
250,9338.52
250,9463.72
250,9450.31
250,9398.50
250,9453.29
250,9526.83
250,9587.73
250,9640.10
250,9350.16
250,9445.84
250,9459.25
250,9445.84
250,9348.71
250,9435.45
250,9347.25
250,9405.86
250,9441.38
250,9462.23
250,9431.00
250,9472.69
250,9324.01
250,9460.74
250,9341.43
250,9289.36
250,9350.16
250,9254.97
250,9460.74
250,9517.77
250,9353.08
250,9517.77
250,9459.25
250,9435.45
250,9402.91
250,9453.29
250,9441.38
250,9273.57
250,9337.07
250,9638.55
250,9581.60
250,9517.77
250,9451.80
250,9493.67
250,9360.37
250,9609.22
250,9507.21
250,9528.35
250,9324.01
250,9545.02
250,9331.26
250,9516.26
250,9532.89
